Cust Name,Sales,Profit,State
Thomas Seio,239.976,26.9973,Tennessee
Thomas Seio,31.168,9.3504,Tennessee
Thomas Seio,120.96,-28.224,Tennessee
Thomas Seio,2239.936,223.9936,Tennessee
Thomas Seio,76.608,6.7032,Tennessee
Thomas Seio,142.776,17.847,Tennessee
Thomas Seio,91.36,29.692,Tennessee
Resi Pölking,3.552,0.444,Pennsylvania
Ivan Liston,115.136,11.5136,Texas
Neil Französisch,4.71,0,Nevada
Paul Prost,172.764,13.4372,New York
Paul Prost,3.52,1.6896,New York
Justin Deggeller,79.968,-17.9928,California
Justin Deggeller,305.9745,25.1979,California
Justin Deggeller,344.91,10.3473,California
Eva Jacobs,626.352,-23.4882,California
Pierre Wener,359.499,-29.6058,California
Tom Stivers,71.952,5.3964,California
Tom Stivers,29.8,9.3125,California
Brian Moss,1.824,-1.3984,Ohio
Arthur Wiediger,64.384,-160.96,Texas
Arthur Wiediger,6.984,-4.5396,Texas
Arthur Wiediger,11.264,3.9424,Texas
Arthur Wiediger,15.552,5.6376,Texas
Arthur Wiediger,379.372,-119.2312,Texas
Arthur Wiediger,67.536,6.7536,Texas
Arthur Wiediger,1.524,-2.667,Texas
Marc Harrigan,37.408,13.0928,Florida
Marc Harrigan,25.344,8.8704,Florida
Scott Williamson,46.2,21.252,Washington
Sung Pak,4.728,0.7092,Tennessee
Sung Pak,53.352,16.0056,Tennessee
Sung Pak,131.104,8.194,Tennessee
Sung Pak,22.512,2.2512,Tennessee
Sung Pak,72.744,-12.7302,Tennessee
Steve Chapman,52.59,15.777,Missouri
Pauline Webber,19.44,9.3312,Washington
Pauline Webber,126.3,40.416,Washington
Pauline Webber,1287.45,244.6155,Washington
Chris Selesnick,64.96,9.744,New York
Roy Phan,535.41,160.623,Minnesota
Charles Sheldon,8.1,-5.94,Tennessee
Max Jones,13.248,3.6432,Pennsylvania
Max Jones,83.988,-20.997,Pennsylvania
James Galang,73.2,21.228,Louisiana
Anthony Garverick,10.74,5.1552,Indiana
Chloris Kastensmidt,11.032,3.0338,Oregon
Chloris Kastensmidt,53.04,-4.641,Oregon
Harold Dahlen,17.12,4.9648,Massachusetts
Harold Dahlen,59.94,28.1718,Massachusetts
Bill Overfelt,210.58,12.6348,California
Bill Overfelt,30.96,10.062,California
Bill Overfelt,239.984,38.9974,California
Lena Creighton,3050.376,1143.891,New York
Lena Creighton,133.98,33.495,New York
Rick Bensley,93.248,31.4712,Florida
Rick Bensley,177.48,19.9665,Florida
Joy Daniels,17.712,5.9778,Ohio
Joy Daniels,4.86,-3.564,Ohio
Joy Daniels,6.258,-5.215,Ohio
Maureen Fritzler,37.68,10.5504,Maryland
Maureen Fritzler,51.84,24.8832,Maryland
Maureen Fritzler,27.42,9.3228,Maryland
Maureen Fritzler,5.4,2.592,Maryland
Ben Ferrer,1270.99,635.495,Georgia
Ben Ferrer,125.36,58.9192,Georgia
Frank Olsen,14.03,4.0687,California
Frank Olsen,27.96,7.2696,California
Brenda Bowman,5.344,0.7348,Texas
Brenda Bowman,1.696,-2.544,Texas
Brenda Bowman,24.588,-67.617,Texas
Brenda Bowman,7.98,-13.167,Texas
Ivan Liston,288,57.6,Ohio
Philisse Overcash,146.952,9.1845,Colorado
Philisse Overcash,83.136,5.196,Colorado
Dorothy Badders,942.784,94.2784,North Carolina
Dorothy Badders,74.352,23.235,North Carolina
Lindsay Castell,26.88,6.72,New York
Lindsay Castell,10.896,3.8136,New York
Mike Pelletier,3.536,0.3094,Illinois
Erin Ashbrook,528.43,0,Texas
Erin Ashbrook,41.472,14.5152,Texas
Bart Pistole,287.976,7.1994,New York
Bryan Mills,29.304,2.5641,Oregon
Craig Molinari,55.328,6.2244,Texas
Craig Molinari,1227.9984,-36.1176,Texas
Justin Deggeller,20.416,6.6352,Idaho
Justin Deggeller,1128.39,259.5297,Idaho
Ann Steele,4.608,1.6704,Tennessee
Candace McMahon,195.96,19.596,Arizona
Candace McMahon,15.552,5.4432,Arizona
Candace McMahon,271.968,54.3936,Arizona
Joe Elijah,698.352,52.3764,North Carolina
Joe Elijah,77.728,-3.8864,North Carolina
Andy Gerbode,46.62,21.4452,Virginia
Thomas Thornton,537.544,47.0351,Texas
Bart Pistole,14.62,6.8714,California
Bart Pistole,22.55,8.7945,California
Bart Pistole,583.8,72.975,California
Bart Pistole,211.168,15.8376,California
Max Jones,12.96,6.2208,Utah
Max Jones,45.98,12.8744,Utah
Valerie Mitchum,1294.75,336.635,Vermont
Kean Thornton,1799.97,239.996,Pennsylvania
Chris Selesnick,10.688,3.7408,Illinois
Aaron Bergman,221.98,62.1544,Oklahoma
Aaron Bergman,341.96,54.7136,Oklahoma
Aaron Hawkins,34.77,11.4741,New York
Aaron Hawkins,18.9,8.694,New York
Denny Ordway,102.72,37.236,Utah
Matt Collister,40.48,14.5728,New York
Jamie Frazer,33.282,-27.735,Pennsylvania
Jamie Frazer,118.65,19.775,Pennsylvania
Jamie Frazer,14.76,4.9815,Pennsylvania
Suzanne McNair,37.52,18.0096,California
Stephanie Phelps,207.144,48.3336,Michigan
Stephanie Phelps,13.9,3.753,Michigan
Cyma Kinney,266.352,13.3176,Arizona
Pierre Wener,307.98,89.3142,Delaware
Pierre Wener,44.1,20.727,Delaware
Pierre Wener,13.12,5.6416,Delaware
Pierre Wener,16.56,7.7832,Delaware
Pierre Wener,38.88,18.6624,Delaware
Evan Bailliet,335.52,117.432,Texas
Dave Kipp,959.984,311.9948,Florida
Dave Kipp,4.086,-2.9964,Florida
Dave Kipp,55.984,4.1988,Florida
Dave Kipp,10.688,3.7408,Florida
Ted Butterfield,8.856,2.8782,Pennsylvania
Arthur Gainer,6.912,2.5056,Pennsylvania
Sam Craven,26.72,9.352,Texas
Sam Craven,33.488,10.465,Texas
Brenda Bowman,10.56,4.752,Missouri
Victoria Pisteka,386.34,54.0876,Indiana
Rachel Payne,33.44,11.704,Washington
Duane Huffman,39.96,14.3856,Virginia
Shaun Weien,1217.568,456.588,New York
Karen Ferguson,15.51,3.8775,Georgia
Karen Ferguson,89.9,25.172,Georgia
Karen Ferguson,14.28,3.7128,Georgia
Karen Ferguson,12.72,4.9608,Georgia
Karen Ferguson,15.75,7.56,Georgia
Frank Hawley,70.95,18.447,California
Frank Hawley,65.568,23.7684,California
Frank Hawley,299.97,131.9868,California
Justin Ritter,89.97,39.5868,California
Justin Ritter,31.86,11.151,California
Julie Creighton,67.15,16.7875,Minnesota
Beth Paige,7.236,-6.03,Ohio
Beth Paige,4.824,1.7487,Ohio
Beth Paige,91.36,29.692,Ohio
Beth Paige,130.112,13.0112,Ohio
Frank Atkinson,74.24,8.352,North Carolina
Frank Atkinson,159.84,45.954,North Carolina
Frank Atkinson,2.892,-2.3136,North Carolina
Frank Atkinson,9.392,3.2872,North Carolina
Duane Noonan,123.92,55.764,New York
Frank Olsen,55.6,6.255,Pennsylvania
Frank Olsen,617.976,-7.7247,Pennsylvania
Dave Poirier,21.312,7.992,Idaho
Jane Waco,209.94,39.8886,California
Jane Waco,31.984,-7.996,California
Jane Waco,5083.96,1906.485,California
Tonja Turnell,35.96,3.596,North Carolina
Skye Norling,31.05,14.904,New Jersey
Skye Norling,8.92,3.9248,New Jersey
Skye Norling,209.6,96.416,New Jersey
Skye Norling,111.04,29.9808,New Jersey
Skye Norling,38.88,18.6624,New Jersey
John Murray,36.27,10.881,Virginia
Sarah Brown,493.43,-70.49,Illinois
Sarah Brown,11.12,3.475,Illinois
Cindy Chapman,686.4,77.22,California
Sally Hughsby,15.92,5.373,Washington
Sally Hughsby,70.68,31.0992,Washington
Sally Hughsby,541.24,5.4124,Washington
Richard Bierner,101.994,-71.3958,Ohio
Richard Bierner,18.264,-13.3936,Ohio
Toby Carlisle,21.99,-32.985,Texas
Carol Triggs,185.376,-34.758,Texas
Carol Triggs,58.924,-153.2024,Texas
Gary Zandusky,480,225.6,New Jersey
Gary Zandusky,34.05,9.534,New Jersey
Alice McCarthy,192.72,92.5056,California
Alice McCarthy,239.97,86.3892,California
Adrian Hane,50.12,-0.6265,Illinois
Muhammed Yedwab,15.984,1.3986,North Carolina
Muhammed Yedwab,14.352,4.485,North Carolina
Brendan Sweed,6.528,-4.5696,Ohio
Brendan Sweed,2.862,-2.2896,Ohio
Brendan Sweed,20.856,-16.6848,Ohio
Barry Blumstein,276.28,0,California
Max Ludwig,629.64,107.0388,California
Frank Carlisle,449.97,220.4853,Missouri
Frank Carlisle,1927.59,751.7601,Missouri
Corey Roper,121.78,30.445,Georgia
Lindsay Castell,2676.672,267.6672,California
Gary Zandusky,489.23,41.934,Texas
Bill Donatelli,312.03,43.6842,California
Bill Donatelli,17.94,3.0498,California
Bill Donatelli,165.6,10.35,California
Bill Donatelli,37.52,18.0096,California
Eudokia Martin,494.97,148.491,Virginia
Eudokia Martin,25.06,11.7782,Virginia
Beth Paige,32.064,-12.8256,Illinois
Beth Paige,18.496,6.7048,Illinois
Beth Paige,191.079,-38.2158,Illinois
Beth Paige,10.368,3.6288,Illinois
Stephanie Ulpright,30.53,14.0438,New York
Stephanie Ulpright,30.84,6.168,New York
Stephanie Ulpright,75.06,33.777,New York
Andy Yotov,66.976,6.6976,California
Elizabeth Moffitt,182.72,84.0512,California
Sue Ann Reed,21.93,10.3071,Massachusetts
Christina Anderson,95.976,15.5961,Tennessee
Christina Anderson,143.928,-32.3838,Tennessee
Christina Anderson,3.564,-2.97,Tennessee
Christina Anderson,4.928,1.7248,Tennessee
Cynthia Voltz,856.656,107.082,Texas
Cynthia Voltz,13.184,-20.4352,Texas
Cynthia Voltz,48.784,-131.7168,Texas
Cynthia Voltz,76.64,26.824,Texas
Cynthia Voltz,18.528,-27.792,Texas
Anna Häberlin,177.68,46.1968,Virginia
David Smith,159.98,57.5928,New York
Anna Häberlin,52.68,19.755,Florida
Anna Häberlin,11.568,2.6028,Florida
Zuschuss Carroll,4.572,-3.81,North Carolina
David Flashing,1439.968,143.9968,Illinois
David Flashing,1.728,-2.6784,Illinois
David Flashing,626.1,-538.446,Illinois
Saphhira Shifley,99.2,25.792,Washington
Frank Preis,609.98,-113.282,Texas
Frank Preis,211.372,-45.294,Texas
Frank Preis,239.976,17.9982,Texas
Harold Engle,99.95,22.9885,Wisconsin
Harold Engle,29.34,10.8558,Wisconsin
Sibella Parks,16.74,4.3524,Wisconsin
Ben Peterman,12.672,3.96,Pennsylvania
Ben Peterman,1119.888,209.979,Pennsylvania
Paul Gonzalez,204.85,53.261,California
Paul Gonzalez,135.984,16.998,California
Paul Gonzalez,16.4,7.052,California
Paul Gonzalez,92.96,31.374,California
Jeremy Pistek,7.632,-1.8126,Florida
Natalie Webber,4.158,-3.465,Oregon
Natalie Webber,179.991,-251.9874,Oregon
Scot Wooten,239.358,-47.8716,Illinois
Erica Hernandez,164.88,80.7912,California
Scott Cohen,10.95,3.285,California
Nick Crebassa,19.44,9.3312,Massachusetts
Nick Crebassa,12.3,6.15,Massachusetts
Adam Shillingsburg,13.97,3.6322,California
Jack Lebron,934.956,-249.3216,Tennessee
Jack Lebron,46.864,7.6154,Tennessee
Jack Lebron,26.16,1.962,Tennessee
Jack Lebron,23.128,2.891,Tennessee
Jack Lebron,59.24,16.291,Tennessee
Vivek Gonzalez,155.456,-7.7728,Florida
Henry Goldwyn,8.56,3.852,California
Jennifer Halladay,21,5.775,Florida
Jennifer Halladay,120,-7.2,Florida
Rose O'Brian,299.96,37.495,Texas
Rose O'Brian,67.84,-179.776,Texas
Rose O'Brian,853.93,-24.398,Texas
Rose O'Brian,18.688,3.7376,Texas
Liz Willingham,273.96,71.2296,Virginia
Liz Willingham,89.97,18.8937,Virginia
Liz Willingham,756.8,75.68,Virginia
Christopher Conant,1.248,-1.9344,Texas
Julie Prescott,72,14.4,Pennsylvania
Julie Prescott,470.155,-13.433,Pennsylvania
Dorothy Dickinson,39.128,-8.8038,Tennessee
Erin Smith,19.728,1.7262,Ohio
Erin Smith,151.188,-25.198,Ohio
Mark Van Huff,271.764,60.392,New York
Ruben Dartt,47.496,-1.1874,Pennsylvania
Rob Lucas,344.981,28.4102,California
Jennifer Patt,36.288,12.7008,Texas
Jennifer Patt,78.304,29.364,Texas
Jennifer Patt,127.785,-31.0335,Texas
Jennifer Patt,6.104,-9.156,Texas
Denise Monton,5.76,2.8224,New Jersey
Cari Schnelling,1.72,-2.838,Texas
Delfina Latchford,8.952,-14.7708,Illinois
Lena Cacioppo,2.334,-6.3018,Illinois
Lena Cacioppo,1.728,-2.7648,Illinois
Lena Cacioppo,159.04,-194.824,Illinois
Lena Cacioppo,145.98,-99.2664,Illinois
Jack Garza,77.952,12.6672,North Carolina
Jack Garza,95.97,-73.577,North Carolina
Jack Garza,105.584,9.2386,North Carolina
Jack Garza,9.344,1.168,North Carolina
Harry Marie,9.68,3.7752,Missouri
Harry Marie,4899.93,2302.9671,Missouri
Tanja Norvell,104.75,21.9975,California
Victoria Pisteka,18.528,4.4004,Tennessee
Victoria Pisteka,1875.258,-968.8833,Tennessee
Christine Sundaresam,91.36,29.692,Florida
Christine Sundaresam,152.24,17.127,Florida
Patrick Gardner,35.184,12.3144,Texas
Harry Greene,56.704,19.1376,Texas
Harry Greene,274.064,102.774,Texas
Mick Hernandez,458.43,-124.431,Pennsylvania
Toby Braunhardt,8.226,-6.0324,Arizona
Elizabeth Moffitt,5.95,0.833,Georgia
Elizabeth Moffitt,15.24,7.1628,Georgia
Jennifer Ferguson,239.94,26.3934,Washington
Jennifer Ferguson,23.84,6.4368,Washington
Nona Balk,92.52,24.9804,Wisconsin
Nona Balk,37.76,10.5728,Wisconsin
Nona Balk,7.38,3.4686,Wisconsin
Nona Balk,5.82,2.7354,Wisconsin
Cari Schnelling,3.816,1.1925,Ohio
Neil Ducich,26.16,12.8184,Alabama
Emily Ducich,100.8,21.42,Texas
Erin Ashbrook,135.8,66.542,New York
Barry Pond,13.9,3.753,California
Barry Pond,19.4,9.312,California
Noel Staavos,13.488,4.3836,New Mexico
Noel Staavos,11.416,3.8529,New Mexico
Mark Van Huff,17.64,8.6436,Idaho
Mark Van Huff,17.04,5.538,Idaho
Laurel Elliston,99.98,7.9984,Virginia
Laurel Elliston,29.46,9.7218,Virginia
Victoria Pisteka,166.92,-116.844,Ohio
Tony Chapman,98.328,9.8328,Colorado
Sheri Gordon,117.882,1.3098,New York
Victoria Pisteka,20.97,9.0171,New York
Victoria Pisteka,139.96,9.7972,New York
Victoria Pisteka,37.74,12.8316,New York
Patrick O'Donnell,14.82,6.2244,Massachusetts
Patrick O'Donnell,191.82,61.3824,Massachusetts
Jack Lebron,13.904,4.5188,New York
Rick Wilson,314.6,103.818,Washington
Rick Wilson,283.56,45.3696,Washington
Rick Bensley,487.96,146.388,Michigan
Sanjit Chand,1793.98,843.1706,Arkansas
Eric Murdock,2.992,-4.488,Illinois
Eric Murdock,108.768,2.7192,Illinois
Resi Pölking,25.92,12.4416,New York
Resi Pölking,22.58,5.8708,New York
Henia Zydlo,55.176,-12.4146,Texas
Adrian Barton,9892.74,4946.37,Michigan
Neil Ducich,73.915,-45.8273,Arizona
Xylona Preis,337.088,16.8544,Florida
Muhammed MacIntyre,61.44,16.5888,California
Marina Lichtenstein,479.97,163.1898,California
Kalyca Meade,5.984,2.244,California
Kalyca Meade,189.95,45.588,California
Kalyca Meade,149.95,31.4895,California
Kalyca Meade,29.95,8.6855,California
Kalyca Meade,44.4,22.2,California
Sara Luxemburg,66.03,17.1678,New York
Anthony Jacobs,10.86,5.3214,California
Damala Kotsonis,3.36,0.84,California
Damala Kotsonis,27.936,9.4284,California
Damala Kotsonis,28.784,2.8784,California
Berenike Kampe,21.96,6.1488,California
Craig Carreira,21.98,8.5722,Washington
Emily Ducich,2621.322,553.3902,New York
Stewart Visinsky,74.76,23.9232,California
Stewart Visinsky,364.776,27.3582,California
Anthony Rawles,1115.17,334.551,Washington
Chris Selesnick,89.696,33.636,California
Chris Selesnick,50.12,23.5564,California
Rick Reed,36.48,18.24,New York
Bradley Drucker,322.192,100.685,Illinois
Bradley Drucker,2.946,-4.8609,Illinois
Bradley Drucker,19.136,6.9368,Illinois
Bryan Mills,23.08,6.924,Virginia
Maribeth Schnelling,90.48,23.5248,Maryland
Becky Martin,215.976,-2.6997,Washington
Becky Martin,65.94,30.9918,Washington
Katrina Edelman,11.352,2.6961,Pennsylvania
Sam Zeldin,24.56,6.8768,Indiana
Mick Brown,16.56,7.7832,Missouri
Mick Brown,279.95,67.188,Missouri
Dorothy Badders,828.84,0,Kentucky
Christy Brittain,7.218,-5.5338,Ohio
Christy Brittain,27.2,2.04,Ohio
Stephanie Phelps,89.97,18.8937,Nebraska
Giulietta Weimer,318.08,34.9888,Kentucky
Giulietta Weimer,5.8,2.61,Kentucky
Ken Heidel,143.952,17.994,California
Ken Heidel,19.44,9.3312,California
Barry Gonzalez,5.56,1.4456,Virginia
Lori Olson,146.73,2.9346,Virginia
Lori Olson,29.9,13.455,Virginia
Dianna Vittorini,276.784,89.9548,California
Lisa Ryan,93.032,-251.1864,Texas
Lisa Ryan,454.965,-136.4895,Texas
Rick Reed,246.168,21.5397,North Carolina
Troy Staebel,295.4,-62.7725,Ohio
Alan Hwang,348.56,104.568,Kentucky
Dorothy Wardle,15.552,5.4432,Ohio
Dorothy Wardle,482.94,-376.6932,Ohio
Ashley Jarboe,299.98,83.9944,Michigan
Ashley Jarboe,403.68,181.656,Michigan
Ashley Jarboe,41.9,11.732,Michigan
Ashley Jarboe,28.91,13.2986,Michigan
Stewart Visinsky,32.4,15.552,Indiana
Matthew Grinstein,369.544,27.7158,Texas
Matthew Grinstein,10.368,3.7584,Texas
Matthew Grinstein,791.88,128.6805,Texas
Adrian Barton,23.64,5.319,Texas
Adrian Barton,84.784,-16.9568,Texas
Adrian Barton,64.96,-84.448,Texas
Adrian Barton,32.06,-51.296,Texas
Adrian Barton,177.648,-28.8678,Texas
Adrian Barton,287.91,33.5895,Texas
Muhammed MacIntyre,22.368,1.6776,Texas
Muhammed MacIntyre,32.368,11.7334,Texas
Muhammed MacIntyre,207.984,36.3972,Texas
Michelle Arnett,36.4,17.472,Virginia
Michelle Arnett,22.96,4.3624,Virginia
Michelle Arnett,315.2,6.304,Virginia
Michelle Arnett,15.18,7.1346,Virginia
Erica Bern,623.96,38.9975,California
Neola Schneider,429.6,-93.08,Pennsylvania
Neola Schneider,31.968,6.3936,Pennsylvania
Neola Schneider,887.271,-63.3765,Pennsylvania
Neola Schneider,21.696,7.0512,Pennsylvania
Ross Baird,22.05,10.584,California
Ross Baird,99.9,46.953,California
Jason Klamczynski,90.86,26.3494,California
Patrick Ryan,7.78,3.501,California
Eric Hoffmann,78.759,-57.7566,Pennsylvania
Matt Abelman,9.552,-3.8208,Texas
Matt Abelman,5.344,-2.1376,Texas
Michelle Arnett,8.28,3.4776,New Mexico
Jeremy Lonsdale,50.136,-11.2806,Texas
Aaron Smayling,88.074,-58.716,Oregon
Dan Campbell,301.47,-241.176,Ohio
Dan Campbell,18.656,1.6324,Ohio
Michael Dominguez,27.46,9.8856,Maryland
Michael Dominguez,125.13,36.2877,Maryland
Rick Huthwaite,555.96,41.697,California
Thomas Boland,129.552,-22.6716,North Carolina
Thomas Boland,51.984,-5.1984,North Carolina
Thomas Boland,10.272,3.4668,North Carolina
Eric Barreto,18.336,-12.224,Florida
Eric Barreto,180.96,13.572,Florida
Bryan Mills,475.944,95.1888,Illinois
Bradley Talbott,159.98,47.994,California
Fred Wasserman,43.6,12.208,New York
Rick Duston,8.288,3.0044,Nevada
Rick Duston,1123.128,70.1955,Nevada
Rick Duston,64.9,18.821,Nevada
Theone Pippenger,2.808,-4.4928,Illinois
Claudia Bergmann,99.98,42.9914,Vermont
Claudia Bergmann,8.04,2.7336,Vermont
Claudia Bergmann,1564.29,406.7154,Vermont
Quincy Jones,138.56,66.5088,Michigan
Quincy Jones,65.52,12.376,Michigan
Kunst Miller,14.576,2.3686,Arizona
Kunst Miller,23.2,1.45,Arizona
Kunst Miller,16.464,1.8522,Arizona
Khloe Miller,19.312,3.1382,Pennsylvania
Ionia McGrath,40.08,19.2384,Nevada
Marina Lichtenstein,101.96,27.5292,Maine
Marina Lichtenstein,259.74,124.6752,Maine
Marina Lichtenstein,255.42,104.7222,Maine
Gary Hansen,4.338,-3.0366,Tennessee
Gary Hansen,11.88,-7.92,Tennessee
Arthur Gainer,405.86,32.4688,Wisconsin
Arthur Gainer,680.01,176.8026,Wisconsin
Maureen Gnade,2.376,0.7425,Illinois
Maureen Gnade,143.128,-393.602,Illinois
Max Jones,4476.8,503.64,California
Max Jones,104.85,50.328,California
Max Jones,241.44,72.432,California
Sanjit Jacobs,319.76,147.0896,Mississippi
Sanjit Jacobs,45.68,21.0128,Mississippi
Laurel Beltran,31.96,1.598,California
Laurel Beltran,47.9,22.992,California
Laurel Beltran,1112.94,222.588,California
Laurel Beltran,22.92,11.2308,California
Sarah Brown,71.976,8.997,Washington
Sarah Brown,19.44,9.3312,Washington
Corey Catlett,31.086,-20.724,Tennessee
Darren Powers,13.98,3.9144,New York
Darren Powers,23.65,6.149,New York
Jeremy Lonsdale,707.88,44.2425,California
Jeremy Lonsdale,11.952,4.1832,California
Jeremy Lonsdale,31.128,11.673,California
Jeremy Lonsdale,55.76,7.8064,California
Jeremy Lonsdale,24.56,11.5432,California
Jeremy Lonsdale,51.75,15.525,California
Jeremy Lonsdale,207.184,25.898,California
Jeremy Lonsdale,1473.1,412.468,California
Sean Miller,3.488,-0.6976,Pennsylvania
Sean Miller,21.728,3.8024,Pennsylvania
Sean Miller,663.072,-165.768,Pennsylvania
Sean Miller,99.588,-82.99,Pennsylvania
Sean Miller,49.568,15.49,Pennsylvania
Barry Blumstein,29.372,-46.9952,Texas
Barry Blumstein,344.704,38.7792,Texas
Philip Brown,47.992,3.5994,Arizona
Philip Brown,102.24,-16.614,Arizona
Greg Matthias,39.96,19.1808,California
Greg Matthias,1432,125.3,California
Greg Matthias,41.04,11.0808,California
Greg Matthias,256.784,32.098,California
Nick Radford,120.98,12.098,New Jersey
Nick Radford,315.98,148.5106,New Jersey
Edward Hooks,28.752,10.0632,New York
Edward Hooks,114.95,32.186,New York
Fred Hopkins,23.04,6.912,California
Brian Thompson,15.48,4.4892,Connecticut
Brian Thompson,51.84,24.8832,Connecticut
Adrian Barton,39.816,7.4655,Illinois
Scot Coram,16.06,4.1756,Washington
Roy Skaria,7.28,3.4944,Iowa
Roy Skaria,5.4,2.592,Iowa
Arianne Irving,19.44,9.3312,California
Denny Joy,39.88,11.1664,California
Denny Joy,79.44,28.5984,California
Barbara Fisher,20.664,6.9741,Pennsylvania
Tiffany House,32.4,15.552,California
Jason Gross,13.762,-24.7716,Texas
Arthur Wiediger,15.28,7.4872,Minnesota
Joni Wasserman,44.688,3.3516,Pennsylvania
Joni Wasserman,301.47,-204.9996,Pennsylvania
Michelle Huthwaite,11.07,5.2029,Louisiana
Michelle Huthwaite,1504.52,346.0396,Louisiana
Michelle Huthwaite,25.92,12.4416,Louisiana
Frank Merwin,7.536,-13.188,Texas
Frank Merwin,1.408,-2.3232,Texas
Frank Merwin,4.144,-6.4232,Texas
Frank Merwin,52.752,-12.5286,Texas
George Zrebassa,381.36,106.7808,California
Tracy Collins,6.72,3.36,California
Tracy Blumstein,15.192,5.5071,California
Tracy Blumstein,58.32,27.9936,California
Resi Pölking,946.764,-694.2936,Arizona
Lena Radford,94.68,31.2444,California
Lena Radford,23.67,0.9468,California
Lena Radford,1091.168,68.198,California
Lena Radford,18.69,5.2332,California
Lena Radford,568.728,28.4364,California
Lena Radford,7.312,2.5592,California
Magdelene Morse,147.568,-3.6892,Ohio
Nona Balk,56.784,20.5842,Florida
Nona Balk,5.607,-3.9249,Florida
Nona Balk,6.576,0.5754,Florida
Darrin Sayre,14.304,4.6488,California
Darrin Sayre,119.833,7.049,California
Darrin Sayre,5.56,2.224,California
Darrin Sayre,32.4,15.552,California
Vicky Freymann,9.84,2.8536,California
Vicky Freymann,2.78,0.7228,California
Scott Williamson,3.64,1.365,New York
Scott Williamson,881.93,220.4825,New York
Pauline Webber,115.84,54.4448,Iowa
Ken Dana,107.648,33.64,California
Doug O'Connell,199.95,63.984,Arkansas
Doug O'Connell,12.96,6.2208,Arkansas
Guy Armstrong,60.89,15.2225,Missouri
